measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2008,0.176307742,0.315730249,0.035725303
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2009,0.174414821,0.309797841,0.035853055
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2010,0.175315252,0.317289856,0.034758611
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2011,0.175747602,0.321824881,0.036191095
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2012,0.171255166,0.312914431,0.033258775
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2013,0.165143258,0.296928535,0.033739318
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2014,0.161359728,0.300091264,0.030606811
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2015,0.161084192,0.286969345,0.03141068
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2016,0.163084255,0.295009251,0.032806794
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2017,0.165744962,0.291026776,0.032504757
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2018,0.168578319,0.309910068,0.034547106
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2019,0.173717843,0.317346243,0.033576303
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2020,0.176463989,0.313161484,0.033628035
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2021,0.177523563,0.326472765,0.033893122
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1990,3.414382498,6.302328196,1.276649543
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1991,3.354187833,6.261497758,1.317711765
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1992,3.319570691,6.401846706,1.275858206
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1993,3.308078882,6.232415861,1.249929954
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1994,3.295300185,5.94639423,1.289186285
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1995,3.278688579,6.022180316,1.293548416
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1996,3.266841888,6.106488705,1.3168807
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1997,3.271967636,5.945762724,1.321507204
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1998,3.340800066,6.089720235,1.369273022
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1999,3.443028061,6.368678848,1.365782727
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2000,3.625917036,6.77865042,1.434113392
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2001,3.802907744,7.056763569,1.547329813
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2002,3.970911636,7.305867872,1.600498805
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2003,4.329964537,7.877047723,1.789622886
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2004,4.513445881,8.187770583,1.811773277
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2005,4.565262978,8.418429743,1.803608279
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2006,4.280717666,7.826785333,1.695986212
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2007,4.170994862,7.683689216,1.672695914
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2008,4.241171166,7.996193125,1.606654137
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2009,4.34175584,8.271746221,1.644242554
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2010,4.471853415,8.700884119,1.719010071
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2011,4.555648742,8.731524646,1.768506268
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2012,4.321872422,8.36723014,1.621957808
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2013,4.338344401,8.239518123,1.631359959
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2014,4.263285117,7.887233894,1.627311137
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2015,4.078227495,7.695731092,1.559507928
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2016,3.995752036,7.711912513,1.425195064
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2017,3.985451694,7.670965985,1.492410183
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2018,3.952256952,7.401182741,1.449295606
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2019,3.900821818,7.67596256,1.390067925
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2020,3.86428896,7.435329003,1.450921637
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2021,3.816619229,7.449745498,1.448680796
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1990,2.999705964,7.244595687,-0.902452867
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1991,2.94660619,7.124043593,-0.864087805
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1992,2.916393117,7.053011137,-0.862386125
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1993,2.909304079,7.215889742,-0.834240754
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1994,2.89782254,7.064996894,-0.84214651
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1995,2.868555856,7.060269937,-0.908249366
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1996,2.842346842,7.126078077,-0.914843418
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1997,2.804694613,7.027394113,-0.985954969
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1998,2.821799943,6.967124671,-0.983684243
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1999,2.865237932,7.299277668,-1.008969566
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2000,2.957138019,7.43731293,-1.100779401
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2001,3.000363234,7.417111358,-1.208166826
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2002,2.988635357,7.485238133,-1.239959992
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2003,3.069205849,7.820553157,-1.261620412
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2004,3.100251793,7.857453732,-1.344831074
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2005,3.022714282,7.834485719,-1.361657346
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2006,2.770267877,7.107299571,-1.20404343
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2007,2.633800052,7.057834622,-1.141239794
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2008,2.583992995,6.732004271,-1.14667115
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2009,2.560133783,6.763116481,-1.148381858
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2010,2.531690837,6.613783906,-1.205388751
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2011,2.481349382,6.470933219,-1.115938693
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2012,2.360551437,6.276698875,-1.010472769
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2013,2.295129722,5.856858444,-1.06052219
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2014,2.241952178,5.979036264,-1.052383778
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2015,2.176717336,5.337676277,-1.026088512
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2016,2.164699315,5.685019511,-1.028754626
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2017,2.166420133,5.880952198,-1.114811199
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2018,2.142176537,5.608344095,-1.162062588
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2019,2.131577457,5.72813836,-1.189328609
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2020,2.103643031,5.689751048,-1.08485516
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2021,2.077311561,5.64168488,-1.15597704
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1990,0.14073484,0.273718421,0.044266431
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1991,0.132745782,0.256895487,0.041441167
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1992,0.123945679,0.240762261,0.037018905
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1993,0.113393056,0.221485948,0.033721886
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1994,0.102899849,0.199963339,0.031484297
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1995,0.093307412,0.183756332,0.02916756
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1996,0.085061837,0.164242631,0.027500446
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1997,0.07738752,0.146620093,0.024321638
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1998,0.07115291,0.135392614,0.022729693
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1999,0.067459442,0.126722133,0.021030674
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2000,0.0663794,0.129506162,0.020509792
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2001,0.062911944,0.120380276,0.02003515
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2002,0.061073641,0.118106635,0.019508315
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2003,0.059431362,0.114536187,0.01857984
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2004,0.055657767,0.107532191,0.017407618
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2005,0.049490518,0.095170428,0.01531686
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2006,0.040916455,0.079153458,0.012456714
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2007,0.034974755,0.065839353,0.010832241
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2008,0.030974647,0.059640232,0.009746065
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2009,0.027566196,0.051744286,0.008525464
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2010,0.025129209,0.048651113,0.007836478
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2011,0.022870888,0.04425862,0.007345476
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2012,0.020989071,0.039578198,0.00667482
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2013,0.019247148,0.037295978,0.006027967
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2014,0.017862655,0.034542131,0.005548058
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2015,0.017219981,0.032660052,0.005522383
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2016,0.016700908,0.031127495,0.005002093
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2017,0.015650169,0.030920086,0.004864244
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2018,0.014646411,0.027897156,0.004319103
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2019,0.013806461,0.026593883,0.004202435
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2020,0.013162561,0.025063971,0.004043379
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2021,0.012844646,0.02518121,0.003918142
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1990,0.002879551,0.005714255,0.000779669
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1991,0.002926599,0.005728513,0.000790056
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1992,0.002960446,0.006191058,0.000818636
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1993,0.003001608,0.005934935,0.000833786
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1994,0.00302859,0.005977958,0.00085221
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1995,0.003077745,0.006209051,0.00085827
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1996,0.00306722,0.006063669,0.000846816
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1997,0.003006557,0.005985118,0.000826164
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1998,0.002938169,0.005751416,0.000829763
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1999,0.002883829,0.005955359,0.000780416
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2000,0.002882946,0.005938742,0.000776186
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2001,0.00302442,0.006122677,0.000820541
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2002,0.003076423,0.006262291,0.000830181
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2003,0.003204636,0.006582165,0.000901963
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2004,0.003382563,0.006737584,0.000902688
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2005,0.003345255,0.006809194,0.000927635
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2006,0.003273293,0.006743688,0.000884851
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2007,0.003084266,0.006308605,0.000852542
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2008,0.003171379,0.006464267,0.000877527
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2009,0.003257307,0.006693544,0.000868112
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2010,0.003287481,0.0066337,0.000909725
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2011,0.003215226,0.006542152,0.000893077
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2012,0.003033801,0.006001079,0.00082199
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2013,0.002962678,0.005934586,0.000761398
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2014,0.002901499,0.00570397,0.000783519
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2015,0.002813669,0.005781284,0.000761456
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2016,0.002817108,0.005727612,0.00076362
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2017,0.002908647,0.006176694,0.000799276
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2018,0.00298862,0.005945444,0.000813693
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2019,0.003060789,0.006266456,0.000861575
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2020,0.003113764,0.006652756,0.000871376
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.003404251,0.006965705,0.000935353
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1990,1.004352195,1.519787015,0.561931425
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1991,0.995005019,1.506559355,0.577696449
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1992,0.991946712,1.509210199,0.564438974
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1993,0.985801229,1.483259493,0.570086798
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1994,0.980487235,1.461386074,0.59390254
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1995,0.97401298,1.435484642,0.565511395
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1996,0.959967462,1.414614329,0.579751772
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1997,0.942832898,1.390803062,0.566333361
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1998,0.937307757,1.377964006,0.577687431
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1999,0.936003655,1.380613076,0.561280671
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2000,0.934692772,1.388021229,0.548913656
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2001,0.931614883,1.367968387,0.556058558
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2002,0.910471427,1.356726746,0.554015701
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2003,0.909847162,1.372984735,0.530785658
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2004,0.915561384,1.328349273,0.539760144
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2005,0.906460568,1.316632371,0.541117724
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2006,0.861087335,1.263993084,0.513107608
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2007,0.837433354,1.254211118,0.495291268
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2008,0.832808794,1.190984837,0.495399294
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2009,0.82726865,1.191955576,0.484487151
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2010,0.825051474,1.20976022,0.48235918
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2011,0.822540396,1.22098393,0.484741901
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2012,0.793023818,1.165537053,0.465292611
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2013,0.767947086,1.123620258,0.458562512
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2014,0.754421775,1.112993824,0.450574746
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2015,0.752959662,1.120737762,0.444170723
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2016,0.765026818,1.164732215,0.442593416
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2017,0.772156502,1.160527779,0.436875964
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2018,0.781965193,1.200873802,0.452395637
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2019,0.794593956,1.226517664,0.444913227
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2020,0.79750371,1.192745139,0.463919307
Deaths,China,Female,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2021,0.794906186,1.207800815,0.429970682
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1990,1.074908737,1.734111479,0.442890018
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1991,1.06317886,1.739167736,0.427322316
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1992,1.069978528,1.734618612,0.459727084
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1993,1.079413743,1.749918787,0.464474996
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1994,1.093159375,1.72754295,0.468737328
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1995,1.105269748,1.74472754,0.473069726
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1996,1.115393533,1.773825996,0.489560957
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1997,1.118867983,1.750088448,0.489932004
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1998,1.150445615,1.801390278,0.512511589
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1999,1.180834915,1.895001663,0.519869931
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2000,1.213748369,1.931359296,0.527649747
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2001,1.240225932,1.985517309,0.552567331
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2002,1.251699905,1.968924265,0.549358072
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2003,1.29454799,2.060996393,0.557261254
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2004,1.325339563,2.051993191,0.567487166
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2005,1.304573464,2.04835353,0.567529398
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2006,1.20912782,1.900426033,0.501227454
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2007,1.155311587,1.82022732,0.51413971
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2008,1.141781281,1.837054541,0.507044137
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2009,1.136081406,1.812650521,0.485699529
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2010,1.130424497,1.814996866,0.478433769
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2011,1.112256833,1.750494625,0.488130408
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2012,1.070588443,1.735197529,0.438714808
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2013,1.053075423,1.686551351,0.462972997
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2014,1.047386808,1.659873027,0.450623732
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2015,1.029551474,1.631088163,0.437794667
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2016,1.025783045,1.671938759,0.45380268
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2017,1.019831122,1.675432691,0.421888806
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2018,1.00584694,1.652110354,0.418650904
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2019,0.989436422,1.645054775,0.433013395
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2020,0.981605552,1.568468585,0.412400137
Deaths,China,Female,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2021,0.971871223,1.630617444,0.417459177
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1990,0.552847088,0.998249098,0.217087265
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1991,0.551503578,0.975654082,0.215499918
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1992,0.550960323,0.965555826,0.214141429
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1993,0.545493883,0.958379008,0.218539134
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1994,0.543768117,0.962935371,0.212908815
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1995,0.53563678,0.945504414,0.212984896
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1996,0.522255859,0.91136287,0.206008903
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1997,0.502711974,0.870671125,0.198145804
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1998,0.483479927,0.856467907,0.194543987
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1999,0.469652045,0.832446199,0.183421652
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2000,0.469122584,0.805211714,0.183007674
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2001,0.476480763,0.83056963,0.190837196
Deaths,China,Female,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2002,0.479222145,0.849137461,0.192876035
