measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2001,2.92679487,7.84824516,-2.032032004
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2002,2.969249878,7.975019608,-1.989945506
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2003,3.148745301,8.558483124,-2.287296883
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2004,3.238755307,8.849308379,-2.496531842
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2005,3.186556902,8.78947376,-2.510531454
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2006,2.921310739,7.962570281,-2.276080984
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2007,2.850488985,7.713690499,-2.150598482
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2008,2.864029709,7.921816775,-2.101785612
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2009,2.917214086,7.991372569,-2.024214323
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2010,2.946304667,8.210121215,-2.061825489
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2011,2.907298023,7.760891734,-1.990854
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2012,2.883381151,8.025468239,-1.791346985
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2013,2.857036615,7.639061541,-1.793064899
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2014,2.789289376,7.913363918,-1.741948003
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2015,2.744159121,7.640751472,-1.590178944
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2016,2.729295438,7.428116344,-1.601321077
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2017,2.680967338,7.650086267,-1.551554073
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2018,2.624998459,7.233689687,-1.548340426
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2019,2.616384581,7.426363236,-1.580072024
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2020,2.619962456,7.60269722,-1.541958787
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2021,2.618641751,7.804855664,-1.485174207
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1990,0.212793619,0.412236205,0.058650413
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1991,0.204516546,0.404643146,0.059303236
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1992,0.191538141,0.36471345,0.058923388
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1993,0.178740649,0.335407915,0.051627387
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1994,0.166035541,0.318759841,0.048726742
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1995,0.155735709,0.295111694,0.045757852
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1996,0.145218612,0.269563596,0.043149873
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1997,0.136004244,0.254762855,0.039093043
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1998,0.127399618,0.248080798,0.038018357
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1999,0.121564264,0.23489498,0.03654972
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2000,0.119304306,0.237241099,0.035119593
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2001,0.115966631,0.228348284,0.033908562
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2002,0.113440748,0.217010432,0.032875921
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2003,0.11258221,0.218601492,0.032813618
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2004,0.109666879,0.218053376,0.032027185
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2005,0.102464374,0.202965203,0.030851881
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2006,0.085765272,0.170362137,0.026353038
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2007,0.076204662,0.153812969,0.02346319
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2008,0.069305046,0.139174514,0.021745967
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2009,0.06253202,0.12215715,0.01861686
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2010,0.056956764,0.109775717,0.017521334
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2011,0.052283616,0.102047461,0.016084206
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2012,0.048409209,0.094189803,0.014704237
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2013,0.044524636,0.084829258,0.013724256
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2014,0.041466747,0.077977492,0.013640339
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2015,0.039934112,0.075055254,0.011961046
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2016,0.038254411,0.07195596,0.01204272
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2017,0.036119801,0.068796023,0.010505514
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2018,0.03422626,0.066072043,0.010866006
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2019,0.032500181,0.061076995,0.00954907
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2020,0.031397152,0.06385611,0.009277877
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2021,0.030703677,0.060503126,0.008902673
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1990,0.003561491,0.007506852,0.000965664
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1991,0.00365855,0.007937363,0.000954159
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1992,0.003699111,0.0078669,0.001020861
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1993,0.003738573,0.00794578,0.001040545
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1994,0.003735593,0.007785044,0.001037401
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1995,0.003780982,0.007883331,0.001092283
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1996,0.003761548,0.007908706,0.001053011
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1997,0.003657453,0.007592563,0.000997556
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1998,0.00350459,0.007179872,0.000919249
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1999,0.003395913,0.007103942,0.000887072
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2000,0.003464085,0.007085575,0.000904408
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2001,0.003573604,0.007429536,0.000920319
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2002,0.00369427,0.007680217,0.000956417
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2003,0.004144076,0.008579005,0.001151122
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2004,0.004417634,0.008963262,0.001272148
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2005,0.004459816,0.009197334,0.001352442
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2006,0.004412922,0.008891725,0.001275125
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2007,0.004433726,0.00900431,0.001236911
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2008,0.004604457,0.009210319,0.001375106
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2009,0.004856596,0.009991254,0.001463107
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2010,0.005044486,0.010508447,0.00144197
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2011,0.004923477,0.010020212,0.001360073
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2012,0.004821912,0.009673798,0.00138022
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2013,0.004750672,0.009739289,0.001356354
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2014,0.004585137,0.009406811,0.00136472
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2015,0.004500973,0.009314987,0.001281389
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2016,0.004528193,0.009545988,0.001244719
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2017,0.004553651,0.009369361,0.001259763
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2018,0.004574628,0.009689517,0.001386685
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2019,0.004675665,0.009935899,0.001308002
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2020,0.004735137,0.010409185,0.001276913
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.005225868,0.011529698,0.001364116
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1990,0.868292476,1.413569266,0.45771057
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1991,0.867698104,1.446801071,0.441989756
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1992,0.866787867,1.413085378,0.463105528
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1993,0.866167227,1.374788104,0.45465222
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1994,0.860717301,1.403169351,0.446900686
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1995,0.862896409,1.403792731,0.45359283
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1996,0.859889308,1.378065694,0.444709311
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1997,0.855238828,1.40423268,0.428645949
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1998,0.85588345,1.364672463,0.437249334
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,1999,0.858104933,1.375655587,0.449451961
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2000,0.880550842,1.408802289,0.442863701
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2001,0.890612575,1.421223521,0.441020043
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2002,0.889072627,1.405447863,0.436190646
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2003,0.92671246,1.4541576,0.446831127
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2004,0.951110416,1.510044634,0.451041842
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2005,0.944967175,1.483116072,0.451644176
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2006,0.891391114,1.371662829,0.450350648
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2007,0.890444931,1.371452886,0.44636275
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2008,0.902923136,1.369169619,0.452896634
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2009,0.924784996,1.478466186,0.467306596
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2010,0.945138994,1.506160045,0.473014668
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2011,0.952107207,1.493583903,0.482035085
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2012,0.950625645,1.473138064,0.470609912
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2013,0.94715934,1.474817022,0.466145269
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2014,0.939545116,1.45112825,0.471957916
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2015,0.949947403,1.451315478,0.468512733
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2016,0.962126684,1.515419917,0.4759102
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2017,0.958870037,1.526737603,0.488362689
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2018,0.965337497,1.527901688,0.489744293
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2019,0.983457364,1.608906087,0.509540688
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2020,0.995509626,1.625725055,0.506666344
Deaths,China,Male,Age-standardized,Colon and rectum cancer,Low physical activity,Rate,2021,0.999777778,1.625076158,0.516154176
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1990,0.690530625,1.205571825,0.276482021
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1991,0.684605269,1.133797993,0.276864625
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1992,0.68779418,1.169924878,0.274667847
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1993,0.693930442,1.162731675,0.273039429
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1994,0.698988018,1.162796497,0.286156621
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1995,0.709466113,1.205779608,0.284639089
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1996,0.722728621,1.197985105,0.282179036
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1997,0.735451989,1.242566912,0.283057996
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1998,0.756397206,1.284655809,0.307633805
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,1999,0.782222952,1.317275104,0.310516441
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2000,0.822868352,1.391321149,0.333080114
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2001,0.848784501,1.406374404,0.337712673
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2002,0.867148515,1.426554653,0.342860412
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2003,0.919403704,1.526053917,0.355718236
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2004,0.951368608,1.620133343,0.368437262
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2005,0.938699725,1.571608037,0.35118379
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2006,0.868502249,1.445888326,0.334876757
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2007,0.852135012,1.426898856,0.322439981
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2008,0.854198858,1.443165862,0.319615921
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2009,0.873356127,1.499044789,0.338985639
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2010,0.885263216,1.504623987,0.326277971
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2011,0.872280124,1.474636318,0.323912703
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2012,0.862628563,1.448350374,0.337374782
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2013,0.869166919,1.439649088,0.332053814
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2014,0.867142228,1.451383855,0.341408504
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2015,0.866860669,1.459159776,0.341016071
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2016,0.871416848,1.46694168,0.355245833
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2017,0.868945014,1.445811268,0.335176493
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2018,0.858018882,1.455421346,0.341878584
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2019,0.856797447,1.47817819,0.344909005
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2020,0.859514083,1.499803231,0.350163033
Deaths,China,Male,Age-standardized,Diabetes mellitus,Low physical activity,Rate,2021,0.853976387,1.435436964,0.344575829
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1990,0.576726125,1.038627738,0.21548509
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1991,0.578610708,1.048136384,0.21138385
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1992,0.575259331,1.046539529,0.211771834
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1993,0.569021852,1.021885926,0.2197078
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1994,0.5637706,0.993035705,0.215541298
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1995,0.560960182,1.023442813,0.217602958
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1996,0.550462995,0.976133342,0.214468591
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1997,0.532834737,0.95202741,0.200307942
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1998,0.515866027,0.924049421,0.192653398
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,1999,0.50320746,0.912531295,0.186772689
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2000,0.510307006,0.913204983,0.198279394
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2001,0.521292132,0.928557962,0.191071045
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2002,0.537059572,0.982252916,0.202501162
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2003,0.584060044,1.041498075,0.217570252
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2004,0.610077291,1.090340883,0.229076822
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2005,0.603697194,1.102272712,0.217106526
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2006,0.566837819,1.004031716,0.214866869
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2007,0.568081007,1.019117962,0.214566388
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2008,0.575650819,1.021342493,0.222205797
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2009,0.588973991,1.032206569,0.232649784
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2010,0.597547616,1.02595872,0.228646808
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2011,0.585522447,1.020710528,0.234608675
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2012,0.575432647,1.018466782,0.226582618
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2013,0.573001583,1.023173128,0.222963661
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2014,0.556206324,0.97637265,0.220417979
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2015,0.549037268,0.982128014,0.211617024
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2016,0.545938395,0.969226511,0.20801781
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2017,0.541894269,0.998231927,0.202465342
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2018,0.536487917,0.971106493,0.209126915
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2019,0.537057663,1.013107626,0.197972559
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2020,0.537679036,0.988468547,0.195772301
Deaths,China,Male,Age-standardized,Chronic kidney disease,Low physical activity,Rate,2021,0.574260629,1.042227936,0.220896769
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1990,7.108709168,13.69012707,2.043112558
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1991,7.099257683,14.01207699,2.061420413
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1992,7.107450072,14.03997251,2.13813514
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1993,7.127095689,13.51154143,2.098257713
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1994,7.093774038,13.44876678,2.20789213
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1995,7.138898818,13.78747217,2.139474853
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1996,7.136392238,13.66336477,2.124664356
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1997,7.092549139,14.00049297,2.096178202
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1998,7.154948013,14.08424226,2.074183383
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,1999,7.242583654,14.17895838,2.021169008
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,2000,7.563488321,15.25630996,2.232088375
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,2001,7.808310871,15.68587469,2.162889085
Deaths,China,Male,Age-standardized,All causes,Low physical activity,Rate,2002,8.004569276,16.32235641,2.239659244
