measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2008,0.176307742,0.315730249,0.035725303
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2009,0.174414821,0.309797841,0.035853055
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2010,0.175315252,0.317289856,0.034758611
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2011,0.175747602,0.321824881,0.036191095
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2012,0.171255166,0.312914431,0.033258775
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2013,0.165143258,0.296928535,0.033739318
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2014,0.161359728,0.300091264,0.030606811
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2015,0.161084192,0.286969345,0.03141068
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2016,0.163084255,0.295009251,0.032806794
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2017,0.165744962,0.291026776,0.032504757
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2018,0.168578319,0.309910068,0.034547106
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2019,0.173717843,0.317346243,0.033576303
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2020,0.176463989,0.313161484,0.033628035
Deaths,China,Female,Age-standardized,Breast cancer,Low physical activity,Rate,2021,0.177523563,0.326472765,0.033893122
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1990,1.994231695,4.318867056,0.634270825
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1990,3.414382498,6.302328196,1.276649543
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1991,2.0126534,4.405760548,0.630981689
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1991,3.354187833,6.261497758,1.317711765
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1992,2.027147756,4.45468716,0.645188324
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1992,3.319570691,6.401846706,1.275858206
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1993,2.05329721,4.451077447,0.645515653
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1993,3.308078882,6.232415861,1.249929954
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1994,2.064029262,4.598661004,0.6489313
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1994,3.295300185,5.94639423,1.289186285
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1995,2.09635728,4.662904791,0.689282011
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1995,3.278688579,6.022180316,1.293548416
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1996,2.121201878,4.771773177,0.646637533
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1996,3.266841888,6.106488705,1.3168807
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1997,2.130948766,4.872690868,0.639239936
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1997,3.271967636,5.945762724,1.321507204
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1998,2.180157147,4.973006579,0.676212959
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1998,3.340800066,6.089720235,1.369273022
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1999,2.237688344,5.148998462,0.66397419
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,1999,3.443028061,6.368678848,1.365782727
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2000,2.381402758,5.46331295,0.712872017
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2000,3.625917036,6.77865042,1.434113392
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2001,2.501286558,5.58937212,0.718250339
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2001,3.802907744,7.056763569,1.547329813
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2002,2.624903667,5.819895739,0.717693671
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2002,3.970911636,7.305867872,1.600498805
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2003,2.992999885,6.623193286,0.826456593
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2003,4.329964537,7.877047723,1.789622886
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2004,3.174858783,7.07024081,0.911562325
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2004,4.513445881,8.187770583,1.811773277
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2005,3.211765764,7.086041294,0.932795003
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2005,4.565262978,8.418429743,1.803608279
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2006,3.008985003,6.504168498,0.898222613
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2006,4.280717666,7.826785333,1.695986212
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2007,3.025835277,6.674716048,0.88935584
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2007,4.170994862,7.683689216,1.672695914
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2008,3.100148739,6.54555657,0.888898322
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2008,4.241171166,7.996193125,1.606654137
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2009,3.236970064,7.202226119,0.95190815
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2009,4.34175584,8.271746221,1.644242554
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2010,3.330751899,7.421482507,0.974527896
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2010,4.471853415,8.700884119,1.719010071
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2011,3.340322463,7.297167703,0.959623884
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2011,4.555648742,8.731524646,1.768506268
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2012,3.307560475,7.216457713,0.95168347
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2012,4.321872422,8.36723014,1.621957808
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2013,3.348392952,7.230823928,0.996753256
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2013,4.338344401,8.239518123,1.631359959
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2014,3.279580251,6.855631489,1.005344078
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2014,4.263285117,7.887233894,1.627311137
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2015,3.217060714,6.875210846,0.965817208
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2015,4.078227495,7.695731092,1.559507928
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2016,3.182227273,6.433264817,0.90332091
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2016,3.995752036,7.711912513,1.425195064
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2017,3.140609796,6.512982709,0.897655616
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2017,3.985451694,7.670965985,1.492410183
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2018,3.103528965,6.550976784,0.944266224
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2018,3.952256952,7.401182741,1.449295606
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2019,3.113811588,6.607374021,0.924980213
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2019,3.900821818,7.67596256,1.390067925
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2020,3.138165044,6.728812637,0.97478218
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2020,3.86428896,7.435329003,1.450921637
Deaths,China,Male,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2021,3.140769553,6.749011679,0.990391625
Deaths,China,Female,Age-standardized,Ischemic heart disease,Low physical activity,Rate,2021,3.816619229,7.449745498,1.448680796
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1990,2.762573136,7.002077525,-1.107912408
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1990,2.999705964,7.244595687,-0.902452867
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1991,2.747515108,7.055582535,-1.123987373
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1991,2.94660619,7.124043593,-0.864087805
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1992,2.755223686,6.900234313,-1.167714949
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1992,2.916393117,7.053011137,-0.862386125
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1993,2.762199735,6.825698346,-1.256724143
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1993,2.909304079,7.215889742,-0.834240754
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1994,2.736497723,6.883809812,-1.393371892
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1994,2.89782254,7.064996894,-0.84214651
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1995,2.749702142,6.970512805,-1.465517011
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1995,2.868555856,7.060269937,-0.908249366
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1996,2.733129276,7.024414971,-1.464033645
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1996,2.842346842,7.126078077,-0.914843418
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1997,2.698413123,7.051519696,-1.500109906
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1997,2.804694613,7.027394113,-0.985954969
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1998,2.715739974,7.033807579,-1.569715114
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1998,2.821799943,6.967124671,-0.983684243
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,1999,2.736399788,7.277712186,-1.663969331
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,1999,2.865237932,7.299277668,-1.008969566
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2000,2.845590972,7.741783078,-1.83356286
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2000,2.957138019,7.43731293,-1.100779401
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2001,2.92679487,7.84824516,-2.032032004
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2001,3.000363234,7.417111358,-1.208166826
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2002,2.969249878,7.975019608,-1.989945506
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2002,2.988635357,7.485238133,-1.239959992
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2003,3.148745301,8.558483124,-2.287296883
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2003,3.069205849,7.820553157,-1.261620412
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2004,3.238755307,8.849308379,-2.496531842
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2004,3.100251793,7.857453732,-1.344831074
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2005,3.186556902,8.78947376,-2.510531454
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2005,3.022714282,7.834485719,-1.361657346
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2006,2.921310739,7.962570281,-2.276080984
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2006,2.770267877,7.107299571,-1.20404343
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2007,2.850488985,7.713690499,-2.150598482
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2007,2.633800052,7.057834622,-1.141239794
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2008,2.864029709,7.921816775,-2.101785612
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2008,2.583992995,6.732004271,-1.14667115
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2009,2.917214086,7.991372569,-2.024214323
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2009,2.560133783,6.763116481,-1.148381858
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2010,2.946304667,8.210121215,-2.061825489
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2010,2.531690837,6.613783906,-1.205388751
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2011,2.907298023,7.760891734,-1.990854
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2011,2.481349382,6.470933219,-1.115938693
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2012,2.883381151,8.025468239,-1.791346985
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2012,2.360551437,6.276698875,-1.010472769
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2013,2.857036615,7.639061541,-1.793064899
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2013,2.295129722,5.856858444,-1.06052219
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2014,2.789289376,7.913363918,-1.741948003
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2014,2.241952178,5.979036264,-1.052383778
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2015,2.744159121,7.640751472,-1.590178944
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2015,2.176717336,5.337676277,-1.026088512
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2016,2.729295438,7.428116344,-1.601321077
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2016,2.164699315,5.685019511,-1.028754626
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2017,2.680967338,7.650086267,-1.551554073
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2017,2.166420133,5.880952198,-1.114811199
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2018,2.624998459,7.233689687,-1.548340426
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2018,2.142176537,5.608344095,-1.162062588
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2019,2.616384581,7.426363236,-1.580072024
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2019,2.131577457,5.72813836,-1.189328609
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2020,2.619962456,7.60269722,-1.541958787
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2020,2.103643031,5.689751048,-1.08485516
Deaths,China,Male,Age-standardized,Stroke,Low physical activity,Rate,2021,2.618641751,7.804855664,-1.485174207
Deaths,China,Female,Age-standardized,Stroke,Low physical activity,Rate,2021,2.077311561,5.64168488,-1.15597704
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1990,0.212793619,0.412236205,0.058650413
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1990,0.14073484,0.273718421,0.044266431
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1991,0.204516546,0.404643146,0.059303236
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1991,0.132745782,0.256895487,0.041441167
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1992,0.191538141,0.36471345,0.058923388
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1992,0.123945679,0.240762261,0.037018905
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1993,0.178740649,0.335407915,0.051627387
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1993,0.113393056,0.221485948,0.033721886
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1994,0.166035541,0.318759841,0.048726742
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1994,0.102899849,0.199963339,0.031484297
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1995,0.155735709,0.295111694,0.045757852
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1995,0.093307412,0.183756332,0.02916756
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1996,0.145218612,0.269563596,0.043149873
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1996,0.085061837,0.164242631,0.027500446
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1997,0.136004244,0.254762855,0.039093043
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1997,0.07738752,0.146620093,0.024321638
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1998,0.127399618,0.248080798,0.038018357
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1998,0.07115291,0.135392614,0.022729693
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,1999,0.121564264,0.23489498,0.03654972
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,1999,0.067459442,0.126722133,0.021030674
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2000,0.119304306,0.237241099,0.035119593
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2000,0.0663794,0.129506162,0.020509792
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2001,0.115966631,0.228348284,0.033908562
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2001,0.062911944,0.120380276,0.02003515
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2002,0.113440748,0.217010432,0.032875921
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2002,0.061073641,0.118106635,0.019508315
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2003,0.11258221,0.218601492,0.032813618
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2003,0.059431362,0.114536187,0.01857984
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2004,0.109666879,0.218053376,0.032027185
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2004,0.055657767,0.107532191,0.017407618
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2005,0.102464374,0.202965203,0.030851881
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2005,0.049490518,0.095170428,0.01531686
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2006,0.085765272,0.170362137,0.026353038
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2006,0.040916455,0.079153458,0.012456714
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2007,0.076204662,0.153812969,0.02346319
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2007,0.034974755,0.065839353,0.010832241
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2008,0.069305046,0.139174514,0.021745967
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2008,0.030974647,0.059640232,0.009746065
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2009,0.06253202,0.12215715,0.01861686
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2009,0.027566196,0.051744286,0.008525464
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2010,0.056956764,0.109775717,0.017521334
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2010,0.025129209,0.048651113,0.007836478
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2011,0.052283616,0.102047461,0.016084206
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2011,0.022870888,0.04425862,0.007345476
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2012,0.048409209,0.094189803,0.014704237
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2012,0.020989071,0.039578198,0.00667482
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2013,0.044524636,0.084829258,0.013724256
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2013,0.019247148,0.037295978,0.006027967
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2014,0.041466747,0.077977492,0.013640339
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2014,0.017862655,0.034542131,0.005548058
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2015,0.039934112,0.075055254,0.011961046
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2015,0.017219981,0.032660052,0.005522383
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2016,0.038254411,0.07195596,0.01204272
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2016,0.016700908,0.031127495,0.005002093
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2017,0.036119801,0.068796023,0.010505514
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2017,0.015650169,0.030920086,0.004864244
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2018,0.03422626,0.066072043,0.010866006
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2018,0.014646411,0.027897156,0.004319103
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2019,0.032500181,0.061076995,0.00954907
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2019,0.013806461,0.026593883,0.004202435
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2020,0.031397152,0.06385611,0.009277877
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2020,0.013162561,0.025063971,0.004043379
Deaths,China,Male,Age-standardized,Tuberculosis,Low physical activity,Rate,2021,0.030703677,0.060503126,0.008902673
Deaths,China,Female,Age-standardized,Tuberculosis,Low physical activity,Rate,2021,0.012844646,0.02518121,0.003918142
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1990,0.003561491,0.007506852,0.000965664
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1990,0.002879551,0.005714255,0.000779669
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1991,0.00365855,0.007937363,0.000954159
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1991,0.002926599,0.005728513,0.000790056
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1992,0.003699111,0.0078669,0.001020861
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1992,0.002960446,0.006191058,0.000818636
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1993,0.003738573,0.00794578,0.001040545
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1993,0.003001608,0.005934935,0.000833786
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1994,0.003735593,0.007785044,0.001037401
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1994,0.00302859,0.005977958,0.00085221
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1995,0.003780982,0.007883331,0.001092283
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1995,0.003077745,0.006209051,0.00085827
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1996,0.003761548,0.007908706,0.001053011
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1996,0.00306722,0.006063669,0.000846816
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1997,0.003657453,0.007592563,0.000997556
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1997,0.003006557,0.005985118,0.000826164
Deaths,China,Male,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1998,0.00350459,0.007179872,0.000919249
Deaths,China,Female,Age-standardized,Lower extremity peripheral arterial disease,Low physical activity,Rate,1998,0.002938169,0.005751416,0.000829763
