measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,1995,190.63571670318,315.53969979548,79.0075547055
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,1996,136.49117002933,235.54323659326,51.21765627724
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,1996,188.89901065131002,316.51430002182,83.22223748702
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,1997,135.39440499589,234.12713903882,49.144653813379996
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,1997,186.84941814912,310.59237917708,82.76671169675
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,1998,135.72539895415,235.22554016003,49.4735545525
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,1998,187.77092320963,314.44795751232,80.92658808243
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,1999,136.43491795593002,240.31540139331003,50.29139577449
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,1999,189.94300674873,325.12744534729,82.53342439637
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2000,140.54863698078,250.6927433893,54.63917978651
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2000,193.93070882279,321.06662950977,86.27072987774
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2001,143.36887165403,252.88942227995,54.353983714189994
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2001,196.60233121843,327.30899724261,86.57664051638
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2002,145.9334864682,259.59041963886,52.8808447009
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2002,198.59726289630999,333.1146476605,88.56530041580001
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2003,153.39563940872,271.77814115175,57.867558470169996
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2003,205.378929363,341.43803254327,87.75315131354999
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2004,157.80483916397,280.06380675352,55.93264461287
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2004,209.10267992541,341.70686414625,90.75061322038
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2005,156.5985101835,274.26614115091,57.851677328280005
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2005,206.92082124399002,346.90129808075,87.81580568058
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2006,147.54422923444,258.57763617533004,56.05872162848001
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2006,195.80981560656,322.72892439622,85.861392805
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2007,145.53337078079,258.47233952262,56.15780291058999
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2007,189.83972815855998,313.70415566776,82.23100064311001
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2008,147.04386155948,256.69648677969,55.26835474322
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2008,188.62990516549,315.35137164003,79.60662269447
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2009,150.44010095286998,272.54392718554,57.29804476812
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2009,188.60659546131,311.93564278999,80.12009464565
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2010,152.96609926844,273.38435439506,59.14995374414
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2010,189.186699676,320.84842228866,80.10721200908
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2011,153.01236797935,275.41893940461,59.251329953719996
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2011,189.04654314036998,320.27842870931,81.97245278227
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2012,152.73328608609,270.0707140681,57.052568353939996
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2012,183.34520794639,317.86348991076,76.26678038264001
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2013,152.87777038464,272.42695826793,57.126684805299995
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2013,181.23488020478,313.54835964246,79.00147911078001
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2014,150.83538419751,273.14194177187,58.143548642320006
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2014,178.49541858065,292.70781482223,75.30458217710999
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2015,149.9300995097,272.29541926083,55.840507291419996
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2015,174.86602751517,292.82566296403,75.39609563031
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2016,149.91845696427998,269.37492461824,60.2592132995
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2016,173.94355599108,294.82683294934,73.81688797255
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2017,149.66250513751,268.2288089402,57.679637200929996
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2017,174.66894499524,293.94764972248,77.12555859649
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2018,149.27083503025,267.42884305291,58.43254002313
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2018,174.85710367263,288.4167936319,72.15460118437
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2019,150.09160707093002,267.84587137795,58.51786313262
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2019,174.62171033865002,294.18016267903,72.12486786755
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2020,150.9436736873,276.10934022198,58.61339972907
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2020,173.81378825948,290.28065820552,72.07400312707999
DALYs (Disability-Adjusted Life Years),China,Male,Age-standardized,All causes,Low physical activity,Rate,2021,152.10957304733,275.41636125947997,61.70462514145
DALYs (Disability-Adjusted Life Years),China,Female,Age-standardized,All causes,Low physical activity,Rate,2021,173.97677349299002,300.70596344031,72.22128973912001
