measure,location,sex,age,cause,rei,metric,year,val,upper,lower
Deaths,China,Male,70-74 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.02097123758,0.05279027008,0.005009907490000001
Deaths,China,Female,70-74 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.01391687526,0.03205302678,0.0034377803600000004
Deaths,China,Male,75-79 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.04081855852,0.10143139902000001,0.00871155805
Deaths,China,Female,75-79 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.0260101782,0.06244775557,0.0066458763700000005
Deaths,China,Male,80-84 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.08539085371999999,0.20802145308000003,0.020912720779999998
Deaths,China,Female,80-84 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.06000550351,0.13928578877,0.01470898175
Deaths,China,Male,85-89 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.20856749199,0.45308960255999997,0.050631901410000006
Deaths,China,Female,85-89 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.11276337932000001,0.25745603041000004,0.027528100979999998
Deaths,China,Male,90-94 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.41803755588999997,0.94014561688,0.10285102416
Deaths,China,Female,90-94 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.23681515216,0.53477291933,0.05205935875
Deaths,China,Male,95+ years,Diabetes mellitus,Low physical activity,Rate,2021,38.067458444699994,69.61686677369,13.257051750619999
Deaths,China,Female,95+ years,Diabetes mellitus,Low physical activity,Rate,2021,30.59227455505,54.715994425880005,11.8584347938
Deaths,China,Male,25-29 years,Ischemic heart disease,Low physical activity,Rate,2021,0.01767482436,0.059838606190000004,0.00193506767
Deaths,China,Female,25-29 years,Ischemic heart disease,Low physical activity,Rate,2021,0.016684781870000002,0.04881866217,0.00279072032
Deaths,China,Male,30-34 years,Ischemic heart disease,Low physical activity,Rate,2021,0.034398393209999996,0.11334699713999999,0.00430598611
Deaths,China,Female,30-34 years,Ischemic heart disease,Low physical activity,Rate,2021,0.03020215578,0.09173987548,0.0043866096
Deaths,China,Male,35-39 years,Ischemic heart disease,Low physical activity,Rate,2021,0.05357807204000001,0.18923954998,0.00461058962
Deaths,China,Female,35-39 years,Ischemic heart disease,Low physical activity,Rate,2021,0.04842789903999999,0.15038327249,0.00679040341
Deaths,China,Male,40-44 years,Ischemic heart disease,Low physical activity,Rate,2021,0.10119445308,0.35470713426,0.01257320399
Deaths,China,Female,40-44 years,Ischemic heart disease,Low physical activity,Rate,2021,0.10545934841,0.32092593011,0.01937875438
Deaths,China,Female,25-29 years,Breast cancer,Low physical activity,Rate,2021,0.0103695152,0.02561210126,0.00091750595
Deaths,China,Female,30-34 years,Breast cancer,Low physical activity,Rate,2021,0.03297224302,0.08783915163,0.00324014719
Deaths,China,Female,35-39 years,Breast cancer,Low physical activity,Rate,2021,0.06446240593,0.17505790251,0.00783794229
Deaths,China,Female,40-44 years,Breast cancer,Low physical activity,Rate,2021,0.12198347909,0.3039741905,0.01650382689
Deaths,China,Female,45-49 years,Breast cancer,Low physical activity,Rate,2021,0.17336713987,0.42744831075,0.01817867658
Deaths,China,Female,50-54 years,Breast cancer,Low physical activity,Rate,2021,0.30038548468,0.7234055158,0.0499149319
Deaths,China,Female,55-59 years,Breast cancer,Low physical activity,Rate,2021,0.45619700662999996,1.0517316894,0.07121491493
Deaths,China,Female,60-64 years,Breast cancer,Low physical activity,Rate,2021,0.59488476225,1.23006751556,0.08149446637
Deaths,China,Female,65-69 years,Breast cancer,Low physical activity,Rate,2021,0.69922255697,1.47696956425,0.12933786105
Deaths,China,Female,70-74 years,Breast cancer,Low physical activity,Rate,2021,0.8945961194300001,1.75886949256,0.16313657602
Deaths,China,Female,75-79 years,Breast cancer,Low physical activity,Rate,2021,1.12821474599,2.38588054063,0.18952533105
Deaths,China,Female,80-84 years,Breast cancer,Low physical activity,Rate,2021,1.53874713282,3.10446526107,0.32935498578
Deaths,China,Female,85-89 years,Breast cancer,Low physical activity,Rate,2021,1.9377182420999999,3.88919068459,0.40332931945999995
Deaths,China,Female,90-94 years,Breast cancer,Low physical activity,Rate,2021,2.49403973318,5.00227257135,0.53465343405
Deaths,China,Female,95+ years,Breast cancer,Low physical activity,Rate,2021,3.1414980532800003,6.36421010169,0.69882950293
Deaths,China,Male,70-74 years,Colon and rectum cancer,Low physical activity,Rate,2021,5.313234033420001,11.94349472078,1.5318682749199999
Deaths,China,Female,70-74 years,Colon and rectum cancer,Low physical activity,Rate,2021,5.11898460127,9.243130489670001,1.89910932253
Deaths,China,Male,75-79 years,Colon and rectum cancer,Low physical activity,Rate,2021,9.77567526097,20.19744489908,3.23907048521
Deaths,China,Female,75-79 years,Colon and rectum cancer,Low physical activity,Rate,2021,8.59683675426,16.083491226670002,3.59376852337
Deaths,China,Male,80-84 years,Colon and rectum cancer,Low physical activity,Rate,2021,18.88886316413,34.11367661552,7.24455448044
Deaths,China,Female,80-84 years,Colon and rectum cancer,Low physical activity,Rate,2021,15.10448878933,25.28995869351,7.495292983090001
Deaths,China,Male,85-89 years,Colon and rectum cancer,Low physical activity,Rate,2021,32.80380654688,59.019497392030004,12.2125043514
Deaths,China,Female,85-89 years,Colon and rectum cancer,Low physical activity,Rate,2021,18.74596112108,31.145820669040003,8.74202951602
Deaths,China,Male,90-94 years,Colon and rectum cancer,Low physical activity,Rate,2021,42.66993912316,79.18462136392,15.61231517247
Deaths,China,Female,90-94 years,Colon and rectum cancer,Low physical activity,Rate,2021,22.48861598909,37.18115831676,10.447001087539999
Deaths,China,Male,95+ years,Colon and rectum cancer,Low physical activity,Rate,2021,33.892480940540004,62.17786112804,12.628991663439999
Deaths,China,Female,95+ years,Colon and rectum cancer,Low physical activity,Rate,2021,25.94661870268,43.98064210594,11.56335678884
Deaths,China,Male,95+ years,Stroke,Low physical activity,Rate,2021,84.19200427915,382.21174186155,-191.84625409831
Deaths,China,Female,95+ years,Stroke,Low physical activity,Rate,2021,79.63828830823999,360.15627367948997,-177.38529505920002
Deaths,China,Male,45-49 years,Ischemic heart disease,Low physical activity,Rate,2021,0.16598294294,0.56311154244,0.0222393625
Deaths,China,Female,45-49 years,Ischemic heart disease,Low physical activity,Rate,2021,0.17345206877,0.5279065202,0.02800083476
Deaths,China,Male,50-54 years,Ischemic heart disease,Low physical activity,Rate,2021,0.32888472677,1.03539088135,0.04498436879
Deaths,China,Female,50-54 years,Ischemic heart disease,Low physical activity,Rate,2021,0.37656199651,1.0168489559,0.07502138125999999
Deaths,China,Male,55-59 years,Ischemic heart disease,Low physical activity,Rate,2021,0.6553497594000001,2.4652003569,0.08431294728
Deaths,China,Female,55-59 years,Ischemic heart disease,Low physical activity,Rate,2021,0.93288090126,2.43654780525,0.18475577509
Deaths,China,Male,60-64 years,Ischemic heart disease,Low physical activity,Rate,2021,1.44361363028,4.43876155784,0.14382724162000002
Deaths,China,Female,60-64 years,Ischemic heart disease,Low physical activity,Rate,2021,2.18225081057,5.19270990246,0.43796389009000003
Deaths,China,Male,65-69 years,Ischemic heart disease,Low physical activity,Rate,2021,3.1939827855200003,8.8077597872,0.57943982433
Deaths,China,Female,65-69 years,Ischemic heart disease,Low physical activity,Rate,2021,4.79735440914,11.41757467949,1.22159765781
Deaths,China,Male,70-74 years,Ischemic heart disease,Low physical activity,Rate,2021,7.502978389430001,22.07217687103,1.27198557202
Deaths,China,Female,70-74 years,Ischemic heart disease,Low physical activity,Rate,2021,12.521361952889999,26.768399444520004,3.00296752197
Deaths,China,Male,75-79 years,Ischemic heart disease,Low physical activity,Rate,2021,16.84522443353,46.56945981547,3.2577943930999997
Deaths,China,Female,75-79 years,Ischemic heart disease,Low physical activity,Rate,2021,27.44642636783,63.06834050934,7.514449964250001
Deaths,China,Male,25-29 years,Chronic kidney disease,Low physical activity,Rate,2021,0.0032315191699999997,0.01295753244,0.00018530159
Deaths,China,Female,25-29 years,Chronic kidney disease,Low physical activity,Rate,2021,0.00240422273,0.0089927904,0.00032028199999999997
Deaths,China,Male,30-34 years,Chronic kidney disease,Low physical activity,Rate,2021,0.008705279120000001,0.029108399400000002,0.00101270263
Deaths,China,Female,30-34 years,Chronic kidney disease,Low physical activity,Rate,2021,0.006223308090000001,0.01829504724,0.0010818356799999998
Deaths,China,Male,35-39 years,Chronic kidney disease,Low physical activity,Rate,2021,0.02005610896,0.06168699926,0.00190943183
Deaths,China,Female,35-39 years,Chronic kidney disease,Low physical activity,Rate,2021,0.01608980165,0.04388001849,0.0031154535499999998
Deaths,China,Male,40-44 years,Chronic kidney disease,Low physical activity,Rate,2021,0.03969832076,0.11450388292,0.00438276947
Deaths,China,Female,40-44 years,Chronic kidney disease,Low physical activity,Rate,2021,0.03760130336,0.10650012566000001,0.00841942274
Deaths,China,Male,45-49 years,Chronic kidney disease,Low physical activity,Rate,2021,0.06833105759000001,0.18253976847,0.01039254678
Deaths,China,Female,45-49 years,Chronic kidney disease,Low physical activity,Rate,2021,0.0666711033,0.16247906334,0.014790190249999998
Deaths,China,Male,50-54 years,Chronic kidney disease,Low physical activity,Rate,2021,0.13975231055,0.34892313059999996,0.025820487500000003
Deaths,China,Female,50-54 years,Chronic kidney disease,Low physical activity,Rate,2021,0.14880617617,0.34889626991,0.039510110609999996
Deaths,China,Male,55-59 years,Chronic kidney disease,Low physical activity,Rate,2021,0.28812815351000004,0.74422300735,0.05726188244
Deaths,China,Female,55-59 years,Chronic kidney disease,Low physical activity,Rate,2021,0.33030542286000003,0.70321858872,0.09360801669999999
Deaths,China,Male,60-64 years,Chronic kidney disease,Low physical activity,Rate,2021,0.54179144694,1.29517212915,0.10127731975000001
Deaths,China,Female,60-64 years,Chronic kidney disease,Low physical activity,Rate,2021,0.6772859835,1.45610043833,0.21343111357000003
Deaths,China,Male,65-69 years,Chronic kidney disease,Low physical activity,Rate,2021,1.0629178293500001,2.34581880888,0.29307199748
Deaths,China,Female,65-69 years,Chronic kidney disease,Low physical activity,Rate,2021,1.31023509433,2.54287643068,0.41863527586000004
Deaths,China,Male,70-74 years,Chronic kidney disease,Low physical activity,Rate,2021,2.3570991914399997,5.1078866729,0.67497515175
Deaths,China,Female,70-74 years,Chronic kidney disease,Low physical activity,Rate,2021,2.59992218531,4.9280342174,0.84231912834
Deaths,China,Male,75-79 years,Chronic kidney disease,Low physical activity,Rate,2021,4.48352083442,9.41478850924,1.31794374161
Deaths,China,Female,75-79 years,Chronic kidney disease,Low physical activity,Rate,2021,4.32779910147,8.39179108642,1.47013511933
Deaths,China,Male,95+ years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.31329982833000003,0.7401537953399999,0.08328180716
Deaths,China,Female,95+ years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.43061131133,0.96133341108,0.10026905046000001
Deaths,China,Male,25-29 years,Tuberculosis,Low physical activity,Rate,2021,0.00221972074,0.00723456985,0.00019331349
Deaths,China,Female,25-29 years,Tuberculosis,Low physical activity,Rate,2021,0.0012287360800000001,0.00396610378,0.00019284441
Deaths,China,Male,30-34 years,Tuberculosis,Low physical activity,Rate,2021,0.0037391487199999996,0.012644633819999999,0.00036268403
Deaths,China,Female,30-34 years,Tuberculosis,Low physical activity,Rate,2021,0.00157682927,0.00442191293,0.00022600309
Deaths,China,Male,35-39 years,Tuberculosis,Low physical activity,Rate,2021,0.00474692899,0.01493471852,0.00031842809
Deaths,China,Female,35-39 years,Tuberculosis,Low physical activity,Rate,2021,0.00198972182,0.0060553447499999994,0.00028874045
Deaths,China,Male,40-44 years,Tuberculosis,Low physical activity,Rate,2021,0.00805505808,0.023532585590000002,0.00093003528
Deaths,China,Female,40-44 years,Tuberculosis,Low physical activity,Rate,2021,0.0034608469499999997,0.00905448073,0.00060574573
Deaths,China,Male,45-49 years,Tuberculosis,Low physical activity,Rate,2021,0.015071792569999999,0.04554993048,0.00210488204
Deaths,China,Female,45-49 years,Tuberculosis,Low physical activity,Rate,2021,0.0051899282,0.01361334142,0.0008844512899999999
Deaths,China,Male,50-54 years,Tuberculosis,Low physical activity,Rate,2021,0.02446075736,0.07160475341,0.00351014864
Deaths,China,Female,50-54 years,Tuberculosis,Low physical activity,Rate,2021,0.00994452758,0.027605089569999998,0.00201674123
Deaths,China,Male,55-59 years,Tuberculosis,Low physical activity,Rate,2021,0.03246987407,0.09417359029,0.00519061619
Deaths,China,Female,55-59 years,Tuberculosis,Low physical activity,Rate,2021,0.014080765759999999,0.03618423351,0.00263325547
Deaths,China,Male,60-64 years,Tuberculosis,Low physical activity,Rate,2021,0.06418884243999999,0.16968962491,0.01124325225
Deaths,China,Female,60-64 years,Tuberculosis,Low physical activity,Rate,2021,0.029976205829999998,0.0696133196,0.00636126994
Deaths,China,Male,65-69 years,Tuberculosis,Low physical activity,Rate,2021,0.10753137046000001,0.26892121523,0.025682150419999997
Deaths,China,Female,65-69 years,Tuberculosis,Low physical activity,Rate,2021,0.05091269107,0.12203400188,0.012195633550000001
Deaths,China,Male,70-74 years,Tuberculosis,Low physical activity,Rate,2021,0.19059083889,0.48833183299,0.0398140353
Deaths,China,Female,70-74 years,Tuberculosis,Low physical activity,Rate,2021,0.08812286218000001,0.19869692712,0.02275559031
Deaths,China,Male,75-79 years,Tuberculosis,Low physical activity,Rate,2021,0.32028555277,0.72840833374,0.07876377177999999
Deaths,China,Female,75-79 years,Tuberculosis,Low physical activity,Rate,2021,0.12498662438000001,0.27577736237,0.03371804541
Deaths,China,Male,80-84 years,Tuberculosis,Low physical activity,Rate,2021,0.5453322764699999,1.2664715500500001,0.1349893626
Deaths,China,Female,80-84 years,Tuberculosis,Low physical activity,Rate,2021,0.18793822045,0.42158820557000004,0.04835486737
Deaths,China,Male,80-84 years,Chronic kidney disease,Low physical activity,Rate,2021,8.38263427713,16.62469198865,2.69696489232
Deaths,China,Female,80-84 years,Chronic kidney disease,Low physical activity,Rate,2021,7.001254993550001,13.52888776238,2.34906369883
Deaths,China,Male,85-89 years,Chronic kidney disease,Low physical activity,Rate,2021,21.078828564240002,39.95726512788,7.1499760551
Deaths,China,Female,85-89 years,Chronic kidney disease,Low physical activity,Rate,2021,11.00215713675,21.943177705100002,3.78127293611
Deaths,China,Male,90-94 years,Chronic kidney disease,Low physical activity,Rate,2021,46.2550950105,90.98275391571,17.691372824360002
Deaths,China,Female,90-94 years,Chronic kidney disease,Low physical activity,Rate,2021,19.29667992568,37.67375533327,6.977742623639999
Deaths,China,Male,25-29 years,Diabetes mellitus,Low physical activity,Rate,2021,0.0035840570699999996,0.01163499972,0.00027054411
Deaths,China,Female,25-29 years,Diabetes mellitus,Low physical activity,Rate,2021,0.00491577928,0.01329328708,0.00089678303
Deaths,China,Male,30-34 years,Diabetes mellitus,Low physical activity,Rate,2021,0.01063446806,0.03632306882,0.0007982221399999999
Deaths,China,Female,30-34 years,Diabetes mellitus,Low physical activity,Rate,2021,0.00874850568,0.021570039909999998,0.0014748622800000001
Deaths,China,Male,35-39 years,Diabetes mellitus,Low physical activity,Rate,2021,0.0162220652,0.05596832771,0.0008295436899999999
Deaths,China,Female,35-39 years,Diabetes mellitus,Low physical activity,Rate,2021,0.014996792099999998,0.04027811928,0.00236925355
Deaths,China,Male,40-44 years,Diabetes mellitus,Low physical activity,Rate,2021,0.03266123488,0.10628226688,0.00267401448
Deaths,China,Female,40-44 years,Diabetes mellitus,Low physical activity,Rate,2021,0.03568186373,0.08616012389,0.00813212554
Deaths,China,Male,45-49 years,Diabetes mellitus,Low physical activity,Rate,2021,0.08208174853,0.24964060571000002,0.00791740052
Deaths,China,Female,45-49 years,Diabetes mellitus,Low physical activity,Rate,2021,0.09648613816000001,0.23066239225,0.01961544129
Deaths,China,Male,50-54 years,Diabetes mellitus,Low physical activity,Rate,2021,0.18275854748,0.50757074431,0.0230160188
Deaths,China,Female,50-54 years,Diabetes mellitus,Low physical activity,Rate,2021,0.24823277767000002,0.5591833463,0.06431972354
Deaths,China,Male,55-59 years,Diabetes mellitus,Low physical activity,Rate,2021,0.38931867808,1.1521141231299998,0.05504952220999999
Deaths,China,Female,55-59 years,Diabetes mellitus,Low physical activity,Rate,2021,0.64965054699,1.36342882767,0.15562268494
Deaths,China,Male,60-64 years,Diabetes mellitus,Low physical activity,Rate,2021,0.8455260552599999,2.09542008167,0.11210438433
Deaths,China,Female,60-64 years,Diabetes mellitus,Low physical activity,Rate,2021,1.58829037335,3.09281071269,0.40594798775999996
Deaths,China,Male,65-69 years,Diabetes mellitus,Low physical activity,Rate,2021,1.84306435723,3.9902148150600003,0.4670555813
Deaths,China,Female,65-69 years,Diabetes mellitus,Low physical activity,Rate,2021,3.32026432423,6.62489865242,1.02361916839
Deaths,China,Male,70-74 years,Diabetes mellitus,Low physical activity,Rate,2021,4.12608473252,8.98255586918,1.0293785555700001
Deaths,China,Female,70-74 years,Diabetes mellitus,Low physical activity,Rate,2021,7.006307002950001,13.166579676449999,2.35236930593
Deaths,China,Male,75-79 years,Diabetes mellitus,Low physical activity,Rate,2021,7.91026482282,15.92564168325,2.48678247529
Deaths,China,Female,75-79 years,Diabetes mellitus,Low physical activity,Rate,2021,11.7427647946,22.062293724619998,4.414475729309999
Deaths,China,Male,85-89 years,Tuberculosis,Low physical activity,Rate,2021,0.63109749909,1.46142104951,0.16692772401
Deaths,China,Female,85-89 years,Tuberculosis,Low physical activity,Rate,2021,0.2268707016,0.51701051645,0.05866459332000001
Deaths,China,Male,90-94 years,Tuberculosis,Low physical activity,Rate,2021,0.4150053888,1.0312926308400001,0.10982516904999999
Deaths,China,Female,90-94 years,Tuberculosis,Low physical activity,Rate,2021,0.2618169319,0.58567680592,0.06854618127
Deaths,China,Male,80-84 years,Diabetes mellitus,Low physical activity,Rate,2021,15.77657097193,29.446988069390002,5.807286104479999
Deaths,China,Female,80-84 years,Diabetes mellitus,Low physical activity,Rate,2021,17.87229577317,31.36269358697,7.185963428019999
Deaths,China,Male,85-89 years,Diabetes mellitus,Low physical activity,Rate,2021,32.683798686820005,61.790422318180006,11.367799031659999
Deaths,China,Female,85-89 years,Diabetes mellitus,Low physical activity,Rate,2021,22.04535566811,39.26506193575,8.31046724213
Deaths,China,Male,90-94 years,Diabetes mellitus,Low physical activity,Rate,2021,45.73704870038,86.11099153645999,16.75727731528
Deaths,China,Female,90-94 years,Diabetes mellitus,Low physical activity,Rate,2021,26.18468809149,45.97950040792,10.1212001837
DALYs (Disability-Adjusted Life Years),China,Male,40-44 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.01927541876,0.060889390800000005,0.00240295174
DALYs (Disability-Adjusted Life Years),China,Female,40-44 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.01806259739,0.04784318274,0.00342257044
DALYs (Disability-Adjusted Life Years),China,Male,45-49 years,Lower extremity peripheral arterial disease,Low physical activity,Rate,2021,0.02844768742,0.08015198607,0.00491094627
